Source_ID,Facility_Name,Full_Addr,Street_No,Street_Name,City,Prov_Terr,Postal_Code,CSDNAME,CSDUID,Longitude,Latitude
156264,￉cole ￩l￩mentaire Georges-P-Vanier,100 Macklin N rue Hamilton Ontario L8S3S1,100,macklin n rue,Hamilton,ON,L8S3S1,Hamilton,3525005,-79.8945,43.26602
165417,￉cole ￩l￩mentaire Horizon Jeunesse,1445 Lewisham promenade Mississauga Ontario L5J3R2,1445,lewisham promenade,Mississauga,ON,L5J3R2,Mississauga,3521005,-79.6448,43.51673
282260,￉cole ￩l￩mentaire Jeanne-Lajoie,150 Carnforth Rd North York Ontario M4A2K7,150,carnforth rd,North York,ON,M4A2K7,Toronto,3520005,-79.3214,43.73463
156183,￉cole ￩l￩mentaire Jeunes sans fronti￨res,7585 Financial promenade Brampton Ontario L6Y5P4,7585,financial promenade,Brampton,ON,L6Y5P4,Brampton,3521010,-79.7588,43.62412
156256,￉cole ￩l￩mentaire L'Harmonie,158 Bridgeport E Rd Waterloo Ontario N2J2K4,158,bridgeport e rd,Waterloo,ON,N2J2K4,Waterloo,3530016,-80.5079,43.47168
419354,￉cole ￩l￩mentaire L'H￩ritage,35 Prince Charles promenade St. Catharines Ontario L2N3Y8,35,prince charles promenade,St. Catharines,ON,L2N3Y8,St. Catharines,3526053,-79.2492,43.19588
165450,￉cole ￩l￩mentaire L'Odyss￩e,30 Brighton rue Guelph Ontario N1E3S9,30,brighton rue,Guelph,ON,N1E3S9,Guelph,3523008,-80.262,43.56805
302481,￉cole ￩l￩mentaire La Fontaine,10110 Islington av 1 Kleinburg Ontario L0J1C0,10110,islington av 1,Kleinburg,ON,L0J1C0,Vaughan,3519028,-79.6211,43.83457
19735,￉cole ￩l￩mentaire La Mosa￯que,80 Queensdale av East York Ontario M4J1Y3,80,queensdale av,East York,ON,M4J1Y3,Toronto,3520005,-79.3303,43.68714
191313,￉cole ￩l￩mentaire La Pommeraie,3500 Settlement Trail London Ontario N6P0B6,3500,settlement trail,London,ON,N6P0B6,London,3539036,-81.3054,42.93211
